date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,has_shootout,shootout_winner,goalscorers_rows,penalty_goals_count,own_goals_count,fixture_id,league_id,season,source,home_team_norm,away_team_norm,home_rank_position,home_rank_points,away_rank_position,away_rank_points,rank_points_diff
2021-06-09,Panama,Dominican Republic,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,592717,31,2022,api_football,Panama,Dominican Republic,33.0,1540.43,142.0,1077.49,462.94000000000005
2021-06-09,Barbados,Dominica,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,592723,31,2022,api_football,Barbados,Dominica,178.0,914.42,183.0,901.37,13.049999999999955
2021-06-09,El Salvador,Antigua and Barbuda,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,592720,31,2022,api_football,El Salvador,Antigua and Barbuda,99.0,1226.65,165.0,986.58,240.07000000000005
2021-06-09,Canada,Suriname,4.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,592715,31,2022,api_football,Canada,Suriname,29.0,1559.15,123.0,1140.54,418.6100000000001
2021-06-12,St. Kitts and Nevis,El Salvador,0.0,4.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706971,31,2022,api_football,St. Kitts and Nevis,El Salvador,,,99.0,1226.65,
2021-06-12,Haiti,Canada,0.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706969,31,2022,api_football,Haiti,Canada,83.0,1294.49,29.0,1559.15,-264.6600000000001
2021-06-12,Panama,Curaçao,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706967,31,2022,api_football,Panama,Curaao,33.0,1540.43,81.0,1302.7,237.73000000000002
2021-06-16,Curaçao,Panama,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706968,31,2022,api_football,Curaao,Panama,81.0,1302.7,33.0,1540.43,-237.73000000000002
2021-06-16,Canada,Haiti,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706970,31,2022,api_football,Canada,Haiti,29.0,1559.15,83.0,1294.49,264.6600000000001
2021-06-16,El Salvador,St. Kitts and Nevis,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,706972,31,2022,api_football,El Salvador,St. Kitts and Nevis,99.0,1226.65,,,
2021-09-03,Canada,Honduras,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708809,31,2022,api_football,Canada,Honduras,29.0,1559.15,65.0,1379.54,179.61000000000013
2021-09-03,Panama,Costa Rica,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708811,31,2022,api_football,Panama,Costa Rica,33.0,1540.43,51.0,1464.24,76.19000000000005
2021-09-03,Mexico,Jamaica,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708812,31,2022,api_football,Mexico,Jamaica,16.0,1675.75,70.0,1362.46,313.28999999999996
2021-09-03,El Salvador,United States,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708810,31,2022,api_football,El Salvador,USA,99.0,1226.65,15.0,1681.88,-455.23
2021-09-05,Jamaica,Panama,0.0,3.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708816,31,2022,api_football,Jamaica,Panama,70.0,1362.46,33.0,1540.43,-177.97000000000003
2021-09-05,Costa Rica,Mexico,0.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708815,31,2022,api_football,Costa Rica,Mexico,51.0,1464.24,16.0,1675.75,-211.51
2021-09-05,El Salvador,Honduras,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708814,31,2022,api_football,El Salvador,Honduras,99.0,1226.65,65.0,1379.54,-152.88999999999987
2021-09-06,United States,Canada,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708813,31,2022,api_football,USA,Canada,15.0,1681.88,29.0,1559.15,122.73000000000002
2021-09-08,Canada,El Salvador,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708817,31,2022,api_football,Canada,El Salvador,29.0,1559.15,99.0,1226.65,332.5
2021-09-09,Panama,Mexico,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708819,31,2022,api_football,Panama,Mexico,33.0,1540.43,16.0,1675.75,-135.31999999999994
2021-09-09,Costa Rica,Jamaica,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708820,31,2022,api_football,Costa Rica,Jamaica,51.0,1464.24,70.0,1362.46,101.77999999999997
2021-09-09,Honduras,United States,1.0,4.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708818,31,2022,api_football,Honduras,USA,65.0,1379.54,15.0,1681.88,-302.34000000000015
2021-10-07,United States,Jamaica,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708824,31,2022,api_football,USA,Jamaica,15.0,1681.88,70.0,1362.46,319.4200000000001
2021-10-08,Honduras,Costa Rica,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708822,31,2022,api_football,Honduras,Costa Rica,65.0,1379.54,51.0,1464.24,-84.70000000000005
2021-10-08,Mexico,Canada,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708821,31,2022,api_football,Mexico,Canada,16.0,1675.75,29.0,1559.15,116.59999999999991
2021-10-08,El Salvador,Panama,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708823,31,2022,api_football,El Salvador,Panama,99.0,1226.65,33.0,1540.43,-313.78
2021-10-10,Panama,United States,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708828,31,2022,api_football,Panama,USA,33.0,1540.43,15.0,1681.88,-141.45000000000005
2021-10-10,Jamaica,Canada,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708825,31,2022,api_football,Jamaica,Canada,70.0,1362.46,29.0,1559.15,-196.69000000000005
2021-10-10,Costa Rica,El Salvador,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708827,31,2022,api_football,Costa Rica,El Salvador,51.0,1464.24,99.0,1226.65,237.58999999999992
2021-10-10,Mexico,Honduras,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708826,31,2022,api_football,Mexico,Honduras,16.0,1675.75,65.0,1379.54,296.21000000000004
2021-10-13,United States,Costa Rica,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708832,31,2022,api_football,USA,Costa Rica,15.0,1681.88,51.0,1464.24,217.6400000000001
2021-10-13,Canada,Panama,4.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708829,31,2022,api_football,Canada,Panama,29.0,1559.15,33.0,1540.43,18.720000000000027
2021-10-14,Honduras,Jamaica,0.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708830,31,2022,api_football,Honduras,Jamaica,65.0,1379.54,70.0,1362.46,17.079999999999927
2021-10-14,El Salvador,Mexico,0.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708831,31,2022,api_football,El Salvador,Mexico,99.0,1226.65,16.0,1675.75,-449.0999999999999
2021-11-13,Honduras,Panama,2.0,3.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708834,31,2022,api_football,Honduras,Panama,65.0,1379.54,33.0,1540.43,-160.8900000000001
2021-11-13,El Salvador,Jamaica,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708835,31,2022,api_football,El Salvador,Jamaica,99.0,1226.65,70.0,1362.46,-135.80999999999995
2021-11-13,Canada,Costa Rica,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708833,31,2022,api_football,Canada,Costa Rica,29.0,1559.15,51.0,1464.24,94.91000000000008
2021-11-13,United States,Mexico,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708836,31,2022,api_football,USA,Mexico,15.0,1681.88,16.0,1675.75,6.130000000000109
2021-11-16,Jamaica,United States,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708840,31,2022,api_football,Jamaica,USA,70.0,1362.46,15.0,1681.88,-319.4200000000001
2021-11-17,Panama,El Salvador,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708839,31,2022,api_football,Panama,El Salvador,33.0,1540.43,99.0,1226.65,313.78
2021-11-17,Costa Rica,Honduras,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708838,31,2022,api_football,Costa Rica,Honduras,51.0,1464.24,65.0,1379.54,84.70000000000005
2021-11-17,Canada,Mexico,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708837,31,2022,api_football,Canada,Mexico,29.0,1559.15,16.0,1675.75,-116.59999999999991
2022-01-28,United States,El Salvador,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708842,31,2022,api_football,USA,El Salvador,15.0,1681.88,99.0,1226.65,455.23
2022-01-28,Jamaica,Mexico,1.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708844,31,2022,api_football,Jamaica,Mexico,70.0,1362.46,16.0,1675.75,-313.28999999999996
2022-01-28,Honduras,Canada,0.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708841,31,2022,api_football,Honduras,Canada,65.0,1379.54,29.0,1559.15,-179.61000000000013
2022-01-28,Costa Rica,Panama,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708843,31,2022,api_football,Costa Rica,Panama,51.0,1464.24,33.0,1540.43,-76.19000000000005
2022-01-29,Panama,Jamaica,3.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708848,31,2022,api_football,Panama,Jamaica,33.0,1540.43,70.0,1362.46,177.97000000000003
2022-01-30,Canada,United States,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708845,31,2022,api_football,Canada,USA,29.0,1559.15,15.0,1681.88,-122.73000000000002
2022-01-30,Mexico,Costa Rica,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708847,31,2022,api_football,Mexico,Costa Rica,16.0,1675.75,51.0,1464.24,211.51
2022-01-31,Honduras,El Salvador,0.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708846,31,2022,api_football,Honduras,El Salvador,65.0,1379.54,99.0,1226.65,152.88999999999987
2022-02-03,Jamaica,Costa Rica,0.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708852,31,2022,api_football,Jamaica,Costa Rica,70.0,1362.46,51.0,1464.24,-101.77999999999997
2022-02-03,United States,Honduras,3.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708850,31,2022,api_football,USA,Honduras,15.0,1681.88,65.0,1379.54,302.34000000000015
2022-02-03,El Salvador,Canada,0.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708849,31,2022,api_football,El Salvador,Canada,99.0,1226.65,29.0,1559.15,-332.5
2022-02-03,Mexico,Panama,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708851,31,2022,api_football,Mexico,Panama,16.0,1675.75,33.0,1540.43,135.31999999999994
2022-03-24,Jamaica,El Salvador,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708855,31,2022,api_football,Jamaica,El Salvador,70.0,1362.46,99.0,1226.65,135.80999999999995
2022-03-25,Panama,Honduras,1.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708854,31,2022,api_football,Panama,Honduras,33.0,1540.43,65.0,1379.54,160.8900000000001
2022-03-25,Mexico,United States,0.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708856,31,2022,api_football,Mexico,USA,16.0,1675.75,15.0,1681.88,-6.130000000000109
2022-03-25,Costa Rica,Canada,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708853,31,2022,api_football,Costa Rica,Canada,51.0,1464.24,29.0,1559.15,-94.91000000000008
2022-03-27,Canada,Jamaica,4.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708857,31,2022,api_football,Canada,Jamaica,29.0,1559.15,70.0,1362.46,196.69000000000005
2022-03-27,El Salvador,Costa Rica,1.0,2.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708859,31,2022,api_football,El Salvador,Costa Rica,99.0,1226.65,51.0,1464.24,-237.58999999999992
2022-03-27,United States,Panama,5.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708860,31,2022,api_football,USA,Panama,15.0,1681.88,33.0,1540.43,141.45000000000005
2022-03-27,Honduras,Mexico,0.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708858,31,2022,api_football,Honduras,Mexico,65.0,1379.54,16.0,1675.75,-296.21000000000004
2022-03-31,Panama,Canada,1.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708861,31,2022,api_football,Panama,Canada,33.0,1540.43,29.0,1559.15,-18.720000000000027
2022-03-31,Mexico,El Salvador,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708863,31,2022,api_football,Mexico,El Salvador,16.0,1675.75,99.0,1226.65,449.0999999999999
2022-03-31,Costa Rica,United States,2.0,0.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708864,31,2022,api_football,Costa Rica,USA,51.0,1464.24,15.0,1681.88,-217.6400000000001
2022-03-31,Jamaica,Honduras,2.0,1.0,World Cup - Qualification CONCACAF,,,,False,,0,0,0,708862,31,2022,api_football,Jamaica,Honduras,70.0,1362.46,65.0,1379.54,-17.079999999999927
2025-03-21,Cyprus,San Marino,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323239,32,2024,api_football,Cyprus,San Marino,128.0,1128.5,210.0,726.03,402.47
2025-03-21,England,Albania,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323242,32,2024,api_football,England,Albania,4.0,1834.12,63.0,1401.07,433.04999999999995
2025-03-21,Poland,Lithuania,1.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323238,32,2024,api_football,Poland,Lithuania,34.0,1532.04,146.0,1056.34,475.70000000000005
2025-03-21,Romania,Bosnia & Herzegovina,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323240,32,2024,api_football,Romania,Bosnia & Herzegovina,49.0,1465.78,,,
2025-03-21,Andorra,Latvia,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323241,32,2024,api_football,Andorra,Latvia,172.0,949.44,139.0,1082.68,-133.24
2025-03-21,Malta,Finland,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323237,32,2024,api_football,Malta,Finland,161.0,996.59,75.0,1341.81,-345.2199999999999
2025-03-22,Liechtenstein,FYR Macedonia,0.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323243,32,2024,api_football,Liechtenstein,FYR Macedonia,205.0,799.8,,,
2025-03-22,Montenegro,Gibraltar,3.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323245,32,2024,api_football,Montenegro,Gibraltar,82.0,1297.09,202.0,818.03,479.05999999999995
2025-03-22,Moldova,Norway,0.0,5.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323244,32,2024,api_football,Moldova,Norway,158.0,1012.64,32.0,1553.14,-540.5000000000001
2025-03-22,Wales,Kazakhstan,3.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323247,32,2024,api_football,Wales,Kazakhstan,35.0,1529.71,114.0,1173.0,356.71000000000004
2025-03-22,Czech Republic,Faroe Islands,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323248,32,2024,api_football,Czech Republic,Faroe Islands,,,125.0,1135.42,
2025-03-22,Israel,Estonia,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323246,32,2024,api_football,Israel,Estonia,76.0,1328.14,129.0,1123.11,205.0300000000002
2025-03-24,Lithuania,Finland,2.0,2.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323249,32,2024,api_football,Lithuania,Finland,146.0,1056.34,75.0,1341.81,-285.47
2025-03-24,England,Latvia,3.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323254,32,2024,api_football,England,Latvia,4.0,1834.12,139.0,1082.68,751.4399999999998
2025-03-24,Poland,Malta,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323250,32,2024,api_football,Poland,Malta,34.0,1532.04,161.0,996.59,535.4499999999999
2025-03-24,Albania,Andorra,3.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323253,32,2024,api_football,Albania,Andorra,63.0,1401.07,172.0,949.44,451.6299999999999
2025-03-24,Bosnia & Herzegovina,Cyprus,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323251,32,2024,api_football,Bosnia & Herzegovina,Cyprus,,,128.0,1128.5,
2025-03-24,San Marino,Romania,1.0,5.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323252,32,2024,api_football,San Marino,Romania,210.0,726.03,49.0,1465.78,-739.75
2025-03-25,Moldova,Estonia,2.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323256,32,2024,api_football,Moldova,Estonia,158.0,1012.64,129.0,1123.11,-110.46999999999991
2025-03-25,Gibraltar,Czech Republic,0.0,4.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323259,32,2024,api_football,Gibraltar,Czech Republic,202.0,818.03,,,
2025-03-25,FYR Macedonia,Wales,1.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323258,32,2024,api_football,FYR Macedonia,Wales,,,35.0,1529.71,
2025-03-25,Liechtenstein,Kazakhstan,0.0,2.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323257,32,2024,api_football,Liechtenstein,Kazakhstan,205.0,799.8,114.0,1173.0,-373.20000000000005
2025-03-25,Montenegro,Faroe Islands,1.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323260,32,2024,api_football,Montenegro,Faroe Islands,82.0,1297.09,125.0,1135.42,161.66999999999985
2025-03-25,Israel,Norway,2.0,4.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323255,32,2024,api_football,Israel,Norway,76.0,1328.14,32.0,1553.14,-225.0
2025-06-06,Wales,Liechtenstein,3.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323263,32,2024,api_football,Wales,Liechtenstein,35.0,1529.71,205.0,799.8,729.9100000000001
2025-06-06,Czech Republic,Montenegro,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323264,32,2024,api_football,Czech Republic,Montenegro,,,82.0,1297.09,
2025-06-06,Norway,Italy,3.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366273,32,2024,api_football,Norway,Italy,32.0,1553.14,12.0,1702.06,-148.91999999999985
2025-06-06,Gibraltar,Croatia,0.0,7.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366274,32,2024,api_football,Gibraltar,Croatia,202.0,818.03,11.0,1716.88,-898.8500000000001
2025-06-06,Estonia,Israel,1.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323261,32,2024,api_football,Estonia,Israel,129.0,1123.11,76.0,1328.14,-205.0300000000002
2025-06-06,FYR Macedonia,Belgium,1.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323262,32,2024,api_football,FYR Macedonia,Belgium,,,9.0,1730.71,
2025-06-07,Bosnia & Herzegovina,San Marino,1.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323265,32,2024,api_football,Bosnia & Herzegovina,San Marino,,,210.0,726.03,
2025-06-07,Andorra,England,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323267,32,2024,api_football,Andorra,England,172.0,949.44,4.0,1834.12,-884.6799999999998
2025-06-07,Malta,Lithuania,0.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323266,32,2024,api_football,Malta,Lithuania,161.0,996.59,146.0,1056.34,-59.749999999999886
2025-06-07,Austria,Romania,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323268,32,2024,api_football,Austria,Romania,24.0,1585.51,49.0,1465.78,119.73000000000002
2025-06-07,Albania,Serbia,0.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323269,32,2024,api_football,Albania,Serbia,63.0,1401.07,39.0,1506.34,-105.26999999999998
2025-06-07,Finland,Netherlands,0.0,2.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366275,32,2024,api_football,Finland,Netherlands,75.0,1341.81,7.0,1756.27,-414.46000000000004
2025-06-09,Kazakhstan,FYR Macedonia,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323270,32,2024,api_football,Kazakhstan,FYR Macedonia,114.0,1173.0,,,
2025-06-09,Belgium,Wales,4.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323272,32,2024,api_football,Belgium,Wales,9.0,1730.71,35.0,1529.71,201.0
2025-06-09,Croatia,Czech Republic,5.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366277,32,2024,api_football,Croatia,Czech Republic,11.0,1716.88,,,
2025-06-09,Italy,Moldova,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366276,32,2024,api_football,Italy,Moldova,12.0,1702.06,158.0,1012.64,689.42
2025-06-09,Faroe Islands,Gibraltar,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323273,32,2024,api_football,Faroe Islands,Gibraltar,125.0,1135.42,202.0,818.03,317.3900000000001
2025-06-09,Estonia,Norway,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323271,32,2024,api_football,Estonia,Norway,129.0,1123.11,32.0,1553.14,-430.0300000000002
2025-06-10,Serbia,Andorra,3.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323278,32,2024,api_football,Serbia,Andorra,39.0,1506.34,172.0,949.44,556.8999999999999
2025-06-10,Romania,Cyprus,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323275,32,2024,api_football,Romania,Cyprus,49.0,1465.78,128.0,1128.5,337.28
2025-06-10,Latvia,Albania,1.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323277,32,2024,api_football,Latvia,Albania,139.0,1082.68,63.0,1401.07,-318.3899999999999
2025-06-10,Finland,Poland,2.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323274,32,2024,api_football,Finland,Poland,75.0,1341.81,34.0,1532.04,-190.23000000000002
2025-06-10,San Marino,Austria,0.0,4.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323276,32,2024,api_football,San Marino,Austria,210.0,726.03,24.0,1585.51,-859.48
2025-06-10,Netherlands,Malta,8.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366278,32,2024,api_football,Netherlands,Malta,7.0,1756.27,161.0,996.59,759.68
2025-09-04,Kazakhstan,Wales,0.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323279,32,2024,api_football,Kazakhstan,Wales,114.0,1173.0,35.0,1529.71,-356.71000000000004
2025-09-04,Lithuania,Malta,1.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323282,32,2024,api_football,Lithuania,Malta,146.0,1056.34,161.0,996.59,59.749999999999886
2025-09-04,Georgia,Turkey,2.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323280,32,2024,api_football,Georgia,Trkiye,73.0,1347.88,25.0,1582.69,-234.80999999999995
2025-09-04,Slovakia,Germany,2.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366279,32,2024,api_football,Slovakia,Germany,44.0,1485.65,10.0,1724.15,-238.5
2025-09-04,Luxembourg,Northern Ireland,1.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323281,32,2024,api_football,Luxembourg,Northern Ireland,102.0,1218.91,69.0,1366.02,-147.1099999999999
2025-09-04,Bulgaria,Spain,0.0,3.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366280,32,2024,api_football,Bulgaria,Spain,87.0,1272.19,1.0,1877.18,-604.99
2025-09-04,Liechtenstein,Belgium,0.0,6.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323283,32,2024,api_football,Liechtenstein,Belgium,205.0,799.8,9.0,1730.71,-930.9100000000001
2025-09-04,Netherlands,Poland,1.0,1.0,World Cup - Qualification Europe,,,,False,,0,0,0,1366281,32,2024,api_football,Netherlands,Poland,7.0,1756.27,34.0,1532.04,224.23000000000002
2025-09-05,Switzerland,Kosovo,4.0,0.0,World Cup - Qualification Europe,,,,False,,0,0,0,1323285,32,2024,api_football,Switzerland,Kosovo,18.0,1654.69,79.0,1308.84,345.85000000000014
